round,moody_avg_mood,moody_avg_score,moody_avg_connectivity,sarsa_avg_score,sarsa_avg_connectivity,tft_avg_score,tft_avg_connectivity,wsls_avg_score,wsls_avg_connectivity
2900,99.759,3.367,0.335,3.464,0.0,50.0,0.396,50.0,0.479
3000,99.931,3.374,0.345,3.464,0.0,50.0,0.4,50.0,0.457
3100,98.759,3.354,0.516,3.48,0.239,50.0,0.47,50.0,0.52
3200,99.552,3.345,0.371,3.479,0.039,50.0,0.415,50.0,0.455
3300,99.724,3.348,0.335,3.479,0.0,50.0,0.37,50.0,0.446
3400,99.828,3.354,0.342,3.479,0.0,50.0,0.403,50.0,0.462
3500,99.828,3.359,0.362,3.479,0.0,50.0,0.437,50.0,0.434
3600,99.793,3.365,0.343,3.479,0.0,50.0,0.396,50.0,0.454
3700,99.862,3.37,0.37,3.479,0.0,50.0,0.417,50.0,0.48
3800,99.655,3.375,0.347,3.479,0.0,50.0,0.405,50.0,0.513
3900,99.552,3.38,0.339,3.479,0.0,50.0,0.392,50.0,0.448
4000,99.586,3.385,0.362,3.479,0.0,50.0,0.444,50.0,0.482
4100,98.897,3.37,0.511,3.465,0.271,50.0,0.473,50.0,0.528
4200,99.966,3.366,0.357,3.46,0.031,50.0,0.436,50.0,0.475
4300,99.862,3.369,0.337,3.47,0.005,50.0,0.409,50.0,0.494
4400,99.793,3.374,0.338,3.47,0.0,50.0,0.415,50.0,0.496
4500,99.897,3.378,0.34,3.47,0.0,50.0,0.343,50.0,0.455
4600,99.828,3.382,0.348,3.47,0.0,50.0,0.386,50.0,0.446
4700,99.862,3.385,0.331,3.47,0.0,50.0,0.417,50.0,0.48
4800,99.586,3.389,0.331,3.47,0.0,50.0,0.391,50.0,0.478
4900,99.897,3.392,0.333,3.47,0.0,50.0,0.406,50.0,0.477
5000,99.966,3.396,0.32,3.47,0.0,50.0,0.371,50.0,0.464
5100,98.828,3.381,0.523,3.456,0.259,50.0,0.478,50.0,0.504
5200,99.483,3.377,0.408,3.455,0.047,50.0,0.411,50.0,0.496
5300,99.828,3.379,0.35,3.458,0.0,50.0,0.383,50.0,0.44
5400,99.552,3.382,0.361,3.459,0.002,50.0,0.387,50.0,0.454
5500,99.931,3.385,0.349,3.46,0.0,50.0,0.422,50.0,0.436
5600,99.793,3.388,0.34,3.46,0.0,50.0,0.402,50.0,0.486
5700,99.897,3.391,0.347,3.46,0.0,50.0,0.417,50.0,0.435
5800,99.724,3.394,0.344,3.46,0.0,50.0,0.402,50.0,0.46
5900,99.931,3.397,0.343,3.46,0.0,50.0,0.357,50.0,0.432
6000,99.862,3.4,0.337,3.46,0.0,50.0,0.358,50.0,0.431
6100,98.793,3.387,0.576,3.46,0.238,50.0,0.494,50.0,0.508
6200,99.207,3.381,0.419,3.459,0.043,50.0,0.437,50.0,0.467
6300,99.931,3.382,0.383,3.462,0.009,50.0,0.37,50.0,0.503
6400,99.862,3.385,0.343,3.462,0.0,50.0,0.446,50.0,0.513
6500,99.793,3.388,0.328,3.462,0.0,50.0,0.358,50.0,0.434
6600,99.931,3.39,0.329,3.462,0.0,50.0,0.382,50.0,0.443
6700,99.828,3.393,0.357,3.462,0.0,50.0,0.409,50.0,0.48
6800,99.655,3.395,0.345,3.462,0.0,50.0,0.36,50.0,0.469
6900,99.828,3.398,0.366,3.462,0.0,50.0,0.423,50.0,0.475
7000,99.897,3.4,0.35,3.462,0.0,50.0,0.412,50.0,0.459
7100,98.759,3.39,0.502,3.464,0.253,50.0,0.463,50.0,0.502
7200,99.621,3.387,0.402,3.458,0.057,50.0,0.455,50.0,0.5
7300,99.655,3.389,0.339,3.456,0.008,50.0,0.421,50.0,0.459
7400,99.897,3.391,0.34,3.457,0.002,50.0,0.392,50.0,0.47
7500,99.828,3.393,0.356,3.457,0.0,50.0,0.41,50.0,0.491
7600,99.724,3.396,0.338,3.457,0.0,50.0,0.39,50.0,0.486
7700,99.931,3.398,0.364,3.457,0.0,50.0,0.449,50.0,0.475
7800,99.897,3.4,0.364,3.457,0.0,50.0,0.468,50.0,0.475
7900,99.724,3.402,0.339,3.457,0.0,50.0,0.391,50.0,0.489
8000,99.828,3.404,0.356,3.457,0.0,50.0,0.419,50.0,0.473
8100,99.034,3.396,0.502,3.463,0.227,50.0,0.512,50.0,0.575
8200,99.345,3.393,0.411,3.466,0.049,50.0,0.4,50.0,0.469
8300,99.621,3.393,0.378,3.468,0.006,50.0,0.453,50.0,0.462
8400,99.828,3.395,0.36,3.469,0.0,50.0,0.404,50.0,0.451
8500,99.828,3.397,0.37,3.469,0.0,50.0,0.4,50.0,0.491
8600,99.862,3.399,0.348,3.469,0.0,50.0,0.42,50.0,0.489
8700,99.862,3.401,0.358,3.469,0.0,50.0,0.414,50.0,0.433
8800,99.793,3.403,0.352,3.469,0.0,50.0,0.375,50.0,0.442
8900,99.966,3.405,0.34,3.469,0.0,50.0,0.39,50.0,0.475
9000,99.793,3.407,0.349,3.469,0.0,50.0,0.459,50.0,0.47
9100,98.966,3.399,0.513,3.472,0.259,50.0,0.534,50.0,0.505
9200,99.517,3.395,0.382,3.476,0.086,50.0,0.396,50.0,0.524
9300,99.897,3.395,0.355,3.48,0.007,50.0,0.441,50.0,0.42
9400,99.828,3.397,0.352,3.481,0.002,50.0,0.418,50.0,0.525
9500,99.724,3.399,0.341,3.481,0.0,50.0,0.364,50.0,0.487
9600,99.828,3.401,0.382,3.481,0.0,50.0,0.487,50.0,0.504
9700,99.931,3.403,0.362,3.481,0.0,50.0,0.422,50.0,0.457
9800,99.966,3.405,0.35,3.481,0.0,50.0,0.356,50.0,0.456
9900,99.897,3.406,0.339,3.481,0.0,50.0,0.41,50.0,0.434
10000,99.897,3.408,0.346,3.481,0.0,50.0,0.424,50.0,0.488
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.56,2.863,0.569,3.631,0.302,50.0,0.542,50.0,0.551
200,98.6,3.052,0.536,3.589,0.089,50.0,0.453,50.0,0.461
300,99.52,3.158,0.465,3.564,0.011,50.0,0.46,50.0,0.46
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.44,2.64,0.545,3.469,0.259,50.0,0.479,50.0,0.508
200,98.68,2.889,0.491,3.541,0.049,50.0,0.428,50.0,0.424
300,98.52,3.011,0.486,3.525,0.01,50.0,0.37,50.0,0.436
400,98.72,3.078,0.456,3.524,0.0,50.0,0.415,50.0,0.393
500,98.96,3.133,0.405,3.524,0.0,50.0,0.41,50.0,0.405
600,99.08,3.168,0.379,3.524,0.0,50.0,0.405,50.0,0.433
700,99.44,3.197,0.392,3.524,0.0,50.0,0.409,50.0,0.406
800,99.08,3.218,0.372,3.524,0.0,50.0,0.387,50.0,0.417
900,99.68,3.242,0.361,3.524,0.0,50.0,0.366,50.0,0.423
1000,99.56,3.261,0.375,3.524,0.0,50.0,0.401,50.0,0.436
1100,98.96,3.202,0.566,3.514,0.263,50.0,0.522,50.0,0.538
1200,99.24,3.193,0.403,3.533,0.05,50.0,0.406,50.0,0.453
1300,98.88,3.209,0.389,3.538,0.016,50.0,0.423,50.0,0.401
1400,99.72,3.223,0.356,3.537,0.0,50.0,0.376,50.0,0.423
1500,99.84,3.236,0.349,3.537,0.0,50.0,0.412,50.0,0.438
1600,99.12,3.247,0.352,3.537,0.0,50.0,0.412,50.0,0.402
1700,99.32,3.258,0.349,3.537,0.0,50.0,0.417,50.0,0.401
1800,99.88,3.269,0.373,3.537,0.0,50.0,0.431,50.0,0.416
1900,99.28,3.279,0.345,3.537,0.0,50.0,0.379,50.0,0.409
2000,99.88,3.287,0.363,3.537,0.0,50.0,0.419,50.0,0.448
2100,99.2,3.256,0.519,3.477,0.336,50.0,0.48,50.0,0.486
2200,99.2,3.247,0.397,3.483,0.051,50.0,0.437,50.0,0.45
2300,98.8,3.251,0.379,3.484,0.005,50.0,0.404,50.0,0.449
2400,99.08,3.259,0.361,3.487,0.0,50.0,0.427,50.0,0.437
2500,99.48,3.267,0.359,3.486,0.0,50.0,0.367,50.0,0.404
2600,99.72,3.275,0.352,3.486,0.0,50.0,0.415,50.0,0.408
2700,99.24,3.282,0.371,3.486,0.0,50.0,0.427,50.0,0.444
2800,99.8,3.289,0.357,3.486,0.0,50.0,0.382,50.0,0.422
2900,99.44,3.296,0.347,3.486,0.0,50.0,0.353,50.0,0.426
3000,99.8,3.301,0.352,3.486,0.0,50.0,0.391,50.0,0.427
3100,98.84,3.279,0.494,3.473,0.229,50.0,0.488,50.0,0.472
3200,99.08,3.274,0.396,3.464,0.058,50.0,0.397,50.0,0.432
3300,99.12,3.277,0.346,3.462,0.005,50.0,0.374,50.0,0.4
3400,99.76,3.281,0.344,3.462,0.0,50.0,0.377,50.0,0.413
3500,99.8,3.286,0.375,3.462,0.0,50.0,0.404,50.0,0.446
3600,99.92,3.291,0.378,3.462,0.0,50.0,0.41,50.0,0.485
3700,99.68,3.295,0.363,3.462,0.0,50.0,0.428,50.0,0.478
3800,99.8,3.3,0.372,3.462,0.0,50.0,0.399,50.0,0.424
3900,99.2,3.305,0.366,3.462,0.0,50.0,0.339,50.0,0.397
4000,99.4,3.309,0.355,3.462,0.0,50.0,0.367,50.0,0.426
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.875,2.959,0.573,3.541,0.251,50.0,0.48,50.0,0.485
200,98.625,3.09,0.592,3.554,0.03,50.0,0.444,50.0,0.458
300,98.542,3.164,0.524,3.544,0.006,50.0,0.414,50.0,0.471
400,99.458,3.209,0.531,3.551,0.002,50.0,0.409,50.0,0.434
500,99.208,3.24,0.502,3.556,0.002,50.0,0.418,50.0,0.501
600,99.333,3.268,0.459,3.557,0.0,50.0,0.388,50.0,0.455
700,99.542,3.298,0.391,3.557,0.0,50.0,0.425,50.0,0.463
800,99.333,3.324,0.397,3.557,0.0,50.0,0.426,50.0,0.438
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.176,2.602,0.596,3.542,0.31,50.0,0.569,50.0,0.512
200,99.353,2.82,0.503,3.423,0.061,50.0,0.5,50.0,0.474
300,99.265,2.97,0.459,3.427,0.008,50.0,0.48,50.0,0.495
400,99.029,3.056,0.411,3.428,0.002,50.0,0.497,50.0,0.442
500,99.588,3.109,0.348,3.428,0.0,50.0,0.485,50.0,0.426
600,99.618,3.157,0.335,3.428,0.0,50.0,0.413,50.0,0.426
700,99.529,3.195,0.318,3.428,0.0,50.0,0.484,50.0,0.42
800,99.529,3.229,0.319,3.428,0.0,50.0,0.448,50.0,0.472
900,99.941,3.257,0.308,3.428,0.0,50.0,0.481,50.0,0.454
1000,99.853,3.283,0.317,3.428,0.0,50.0,0.516,50.0,0.418
1100,98.941,3.226,0.58,3.364,0.309,50.0,0.567,50.0,0.521
1200,99.529,3.203,0.435,3.38,0.056,50.0,0.479,50.0,0.457
1300,99.118,3.212,0.361,3.385,0.011,50.0,0.476,50.0,0.394
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.9,2.745,0.496,3.556,0.274,50.0,0.484,50.0,0.436
200,99.75,3.028,0.52,3.578,0.027,50.0,0.397,50.0,0.387
300,99.45,3.152,0.554,3.555,0.011,50.0,0.395,50.0,0.444
400,99.6,3.225,0.489,3.554,0.005,50.0,0.411,50.0,0.42
500,99.65,3.271,0.466,3.557,0.003,50.0,0.392,50.0,0.422
600,99.4,3.313,0.414,3.56,0.003,50.0,0.361,50.0,0.387
700,99.9,3.345,0.39,3.562,0.003,50.0,0.38,50.0,0.421
800,99.75,3.373,0.412,3.564,0.003,50.0,0.391,50.0,0.383
900,99.9,3.397,0.432,3.565,0.003,50.0,0.404,50.0,0.405
1000,99.85,3.414,0.396,3.567,0.003,50.0,0.366,50.0,0.409
1100,99.1,3.355,0.585,3.559,0.244,50.0,0.448,50.0,0.461
1200,99.5,3.333,0.48,3.556,0.057,50.0,0.415,50.0,0.41
1300,99.55,3.34,0.441,3.547,0.009,50.0,0.367,50.0,0.445
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.13,2.517,0.53,3.521,0.269,50.0,0.451,50.0,0.467
200,98.783,2.806,0.493,3.528,0.069,50.0,0.422,50.0,0.391
300,98.565,2.942,0.45,3.524,0.028,50.0,0.455,50.0,0.414
400,99.304,3.023,0.381,3.519,0.003,50.0,0.404,50.0,0.395
500,99.13,3.091,0.395,3.52,0.003,50.0,0.401,50.0,0.419
600,99.348,3.137,0.341,3.52,0.003,50.0,0.405,50.0,0.419
700,99.174,3.175,0.315,3.521,0.003,50.0,0.37,50.0,0.399
800,99.217,3.208,0.324,3.521,0.003,50.0,0.384,50.0,0.415
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.692,2.77,0.508,3.601,0.269,50.0,0.457,50.0,0.467
200,99.346,2.943,0.501,3.584,0.063,50.0,0.378,50.0,0.462
300,99.5,3.045,0.497,3.59,0.01,50.0,0.393,50.0,0.44
400,99.385,3.088,0.46,3.601,0.003,50.0,0.406,50.0,0.388
500,98.192,3.121,0.397,3.605,0.003,50.0,0.396,50.0,0.41
600,99.154,3.152,0.388,3.608,0.003,50.0,0.413,50.0,0.406
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,97.214,2.481,0.508,3.685,0.253,50.0,0.48,50.0,0.504
200,97.75,2.744,0.467,3.746,0.046,50.0,0.424,50.0,0.467
300,98.607,2.882,0.404,3.737,0.013,50.0,0.459,50.0,0.415
400,99.071,2.964,0.388,3.725,0.0,50.0,0.419,50.0,0.416
500,98.893,3.014,0.362,3.729,0.003,50.0,0.43,50.0,0.391
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167,0.006
100,99.5,2.754,0.567,3.491,0.259,50.0,0.497,50.0,0.508
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.643,2.66,0.468,3.603,0.223,50.0,0.461,50.0,0.482
200,99.429,2.92,0.505,3.554,0.047,50.0,0.394,50.0,0.455
300,99.536,3.063,0.443,3.483,0.007,50.0,0.416,50.0,0.459
400,99.464,3.155,0.389,3.481,0.0,50.0,0.434,50.0,0.45
500,99.75,3.212,0.356,3.481,0.0,50.0,0.407,50.0,0.413
600,99.607,3.254,0.331,3.481,0.0,50.0,0.405,50.0,0.426
700,99.857,3.291,0.36,3.481,0.0,50.0,0.493,50.0,0.459
800,99.786,3.322,0.345,3.481,0.0,50.0,0.447,50.0,0.45
900,99.857,3.346,0.346,3.481,0.0,50.0,0.419,50.0,0.463
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.591,2.62,0.572,3.744,0.25,50.0,0.486,50.0,0.442
200,98.0,2.925,0.524,3.651,0.05,50.0,0.402,50.0,0.422
300,98.591,3.058,0.475,3.651,0.004,50.0,0.41,50.0,0.399
400,98.318,3.123,0.457,3.647,0.0,50.0,0.375,50.0,0.407
500,99.136,3.173,0.434,3.647,0.0,50.0,0.382,50.0,0.425
600,99.545,3.212,0.417,3.647,0.0,50.0,0.405,50.0,0.405
700,98.591,3.241,0.389,3.647,0.0,50.0,0.409,50.0,0.432
800,99.136,3.261,0.357,3.647,0.0,50.0,0.396,50.0,0.401
900,99.455,3.279,0.361,3.647,0.0,50.0,0.417,50.0,0.371
1000,98.773,3.297,0.372,3.647,0.0,50.0,0.411,50.0,0.39
1100,99.182,3.243,0.588,3.67,0.306,50.0,0.508,50.0,0.479
1200,99.0,3.226,0.404,3.698,0.057,50.0,0.408,50.0,0.439
1300,99.091,3.235,0.421,3.708,0.005,50.0,0.395,50.0,0.46
1400,98.909,3.248,0.388,3.709,0.0,50.0,0.398,50.0,0.399
1500,99.182,3.261,0.37,3.709,0.0,50.0,0.415,50.0,0.386
1600,98.591,3.273,0.398,3.709,0.0,50.0,0.395,50.0,0.446
1700,99.273,3.282,0.387,3.709,0.0,50.0,0.383,50.0,0.412
1800,99.455,3.291,0.349,3.709,0.0,50.0,0.37,50.0,0.403
1900,99.636,3.301,0.342,3.709,0.0,50.0,0.4,50.0,0.377
2000,99.409,3.31,0.368,3.709,0.0,50.0,0.42,50.0,0.444
2100,99.455,3.284,0.511,3.69,0.28,50.0,0.499,50.0,0.488
2200,98.5,3.272,0.418,3.714,0.051,50.0,0.425,50.0,0.498
2300,99.864,3.277,0.378,3.711,0.007,50.0,0.434,50.0,0.441
2400,99.727,3.284,0.379,3.707,0.002,50.0,0.401,50.0,0.424
2500,99.591,3.291,0.368,3.707,0.002,50.0,0.366,50.0,0.431
2600,99.818,3.299,0.336,3.706,0.0,50.0,0.381,50.0,0.476
2700,99.409,3.305,0.376,3.706,0.0,50.0,0.387,50.0,0.389
2800,99.773,3.311,0.358,3.706,0.0,50.0,0.43,50.0,0.415
2900,99.545,3.317,0.34,3.706,0.0,50.0,0.347,50.0,0.403
3000,99.636,3.323,0.344,3.706,0.0,50.0,0.378,50.0,0.399
3100,98.682,3.302,0.541,3.71,0.276,50.0,0.464,50.0,0.474
3200,99.182,3.294,0.402,3.699,0.065,50.0,0.402,50.0,0.445
3300,99.455,3.297,0.391,3.708,0.009,50.0,0.437,50.0,0.44
3400,99.682,3.301,0.346,3.708,0.0,50.0,0.359,50.0,0.41
3500,99.136,3.307,0.365,3.708,0.0,50.0,0.385,50.0,0.407
3600,99.636,3.312,0.344,3.708,0.0,50.0,0.382,50.0,0.408
3700,99.182,3.317,0.361,3.708,0.0,50.0,0.399,50.0,0.453
3800,99.227,3.322,0.35,3.708,0.0,50.0,0.398,50.0,0.424
3900,99.364,3.326,0.388,3.708,0.0,50.0,0.445,50.0,0.446
4000,99.5,3.331,0.351,3.708,0.0,50.0,0.407,50.0,0.44
4100,99.409,3.317,0.506,3.72,0.277,50.0,0.491,50.0,0.516
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.167,2.823,0.522,3.555,0.218,50.0,0.458,50.0,0.467
200,99.389,3.022,0.53,3.57,0.038,50.0,0.419,50.0,0.419
300,98.944,3.155,0.465,3.585,0.012,50.0,0.408,50.0,0.44
400,99.5,3.238,0.47,3.587,0.0,50.0,0.413,50.0,0.474
500,99.333,3.288,0.421,3.588,0.0,50.0,0.411,50.0,0.4
600,99.667,3.323,0.43,3.588,0.0,50.0,0.416,50.0,0.43
700,100.0,3.354,0.402,3.588,0.0,50.0,0.388,50.0,0.43
800,100.0,3.382,0.406,3.588,0.0,50.0,0.398,50.0,0.438
900,99.778,3.404,0.383,3.588,0.0,50.0,0.434,50.0,0.41
1000,99.556,3.423,0.423,3.588,0.0,50.0,0.412,50.0,0.42
1100,99.222,3.361,0.595,3.557,0.283,50.0,0.468,50.0,0.5
1200,99.611,3.341,0.444,3.531,0.051,50.0,0.402,50.0,0.434
1300,99.556,3.355,0.417,3.525,0.01,50.0,0.42,50.0,0.414
1400,99.722,3.37,0.403,3.519,0.0,50.0,0.377,50.0,0.411
1500,99.667,3.384,0.411,3.519,0.0,50.0,0.423,50.0,0.395
1600,99.889,3.396,0.416,3.519,0.0,50.0,0.414,50.0,0.413
1700,99.833,3.408,0.438,3.519,0.0,50.0,0.407,50.0,0.393
1800,99.778,3.419,0.423,3.519,0.0,50.0,0.475,50.0,0.462
1900,99.778,3.428,0.42,3.519,0.0,50.0,0.415,50.0,0.453
2000,99.944,3.437,0.453,3.519,0.0,50.0,0.424,50.0,0.442
2100,99.389,3.408,0.531,3.516,0.254,50.0,0.437,50.0,0.502
2200,99.722,3.396,0.488,3.51,0.06,50.0,0.446,50.0,0.464
2300,99.5,3.398,0.435,3.511,0.002,50.0,0.422,50.0,0.409
2400,99.722,3.404,0.402,3.511,0.0,50.0,0.412,50.0,0.438
2500,99.667,3.41,0.433,3.511,0.0,50.0,0.415,50.0,0.431
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.621,2.901,0.561,3.516,0.255,50.0,0.479,50.0,0.484
200,99.552,3.049,0.512,3.625,0.051,50.0,0.488,50.0,0.463
300,99.241,3.144,0.52,3.62,0.012,50.0,0.437,50.0,0.437
400,99.586,3.198,0.478,3.601,0.0,50.0,0.482,50.0,0.512
500,99.414,3.238,0.433,3.601,0.0,50.0,0.433,50.0,0.463
600,98.724,3.268,0.443,3.601,0.0,50.0,0.45,50.0,0.467
700,99.586,3.293,0.393,3.601,0.0,50.0,0.474,50.0,0.434
800,99.586,3.319,0.402,3.601,0.0,50.0,0.46,50.0,0.502
900,99.483,3.339,0.409,3.601,0.0,50.0,0.472,50.0,0.51
1000,99.552,3.357,0.371,3.601,0.0,50.0,0.457,50.0,0.459
1100,98.793,3.31,0.583,3.629,0.255,50.0,0.559,50.0,0.548
1200,99.345,3.295,0.484,3.652,0.106,50.0,0.498,50.0,0.509
1300,99.724,3.304,0.434,3.634,0.033,50.0,0.501,50.0,0.493
1400,99.621,3.316,0.415,3.635,0.01,50.0,0.483,50.0,0.445
1500,99.483,3.329,0.377,3.635,0.0,50.0,0.485,50.0,0.455
1600,99.759,3.341,0.385,3.635,0.0,50.0,0.47,50.0,0.493
1700,99.759,3.353,0.376,3.635,0.0,50.0,0.47,50.0,0.499
1800,99.862,3.364,0.379,3.635,0.0,50.0,0.4,50.0,0.463
1900,99.862,3.374,0.373,3.635,0.0,50.0,0.487,50.0,0.444
2000,99.759,3.383,0.356,3.635,0.0,50.0,0.445,50.0,0.447
2100,99.517,3.358,0.555,3.599,0.244,50.0,0.518,50.0,0.54
2200,99.414,3.351,0.431,3.63,0.04,50.0,0.486,50.0,0.518
2300,99.69,3.357,0.398,3.645,0.011,50.0,0.508,50.0,0.508
2400,99.828,3.365,0.387,3.65,0.006,50.0,0.461,50.0,0.472
2500,99.862,3.373,0.37,3.652,0.0,50.0,0.513,50.0,0.5
2600,99.621,3.38,0.368,3.652,0.0,50.0,0.456,50.0,0.455
2700,99.862,3.387,0.373,3.652,0.0,50.0,0.453,50.0,0.453
2800,99.931,3.393,0.386,3.652,0.0,50.0,0.513,50.0,0.494
2900,99.897,3.399,0.402,3.652,0.0,50.0,0.518,50.0,0.48
3000,99.897,3.405,0.383,3.652,0.0,50.0,0.49,50.0,0.448
3100,98.897,3.383,0.532,3.657,0.323,50.0,0.516,50.0,0.579
3200,99.724,3.377,0.39,3.646,0.072,50.0,0.489,50.0,0.527
3300,99.828,3.381,0.375,3.625,0.016,50.0,0.458,50.0,0.468
3400,99.897,3.386,0.38,3.609,0.012,50.0,0.476,50.0,0.434
3500,99.793,3.391,0.371,3.604,0.0,50.0,0.494,50.0,0.488
3600,99.931,3.396,0.37,3.604,0.0,50.0,0.441,50.0,0.433
3700,99.828,3.401,0.392,3.604,0.0,50.0,0.425,50.0,0.515
3800,99.862,3.405,0.389,3.604,0.0,50.0,0.425,50.0,0.47
3900,99.621,3.41,0.375,3.604,0.0,50.0,0.486,50.0,0.497
4000,99.621,3.414,0.361,3.604,0.0,50.0,0.407,50.0,0.445
4100,99.0,3.399,0.509,3.603,0.284,50.0,0.487,50.0,0.53
4200,99.414,3.394,0.408,3.599,0.078,50.0,0.473,50.0,0.5
4300,99.862,3.396,0.4,3.597,0.005,50.0,0.426,50.0,0.486
4400,99.793,3.4,0.376,3.597,0.0,50.0,0.472,50.0,0.53
4500,99.621,3.404,0.389,3.597,0.0,50.0,0.486,50.0,0.519
4600,99.862,3.408,0.369,3.597,0.0,50.0,0.429,50.0,0.474
4700,99.621,3.411,0.362,3.597,0.0,50.0,0.457,50.0,0.472
4800,99.828,3.414,0.364,3.597,0.0,50.0,0.463,50.0,0.481
4900,99.828,3.417,0.378,3.597,0.0,50.0,0.499,50.0,0.461
5000,99.862,3.421,0.375,3.597,0.0,50.0,0.497,50.0,0.48
5100,98.828,3.407,0.542,3.614,0.259,50.0,0.513,50.0,0.516
5200,99.552,3.402,0.4,3.614,0.069,50.0,0.489,50.0,0.508
5300,99.828,3.404,0.387,3.618,0.022,50.0,0.505,50.0,0.527
5400,99.862,3.407,0.371,3.619,0.0,50.0,0.433,50.0,0.462
5500,99.897,3.41,0.374,3.619,0.0,50.0,0.474,50.0,0.486
5600,99.828,3.413,0.385,3.619,0.0,50.0,0.453,50.0,0.492
5700,99.828,3.416,0.375,3.619,0.0,50.0,0.458,50.0,0.446
5800,99.793,3.419,0.38,3.619,0.0,50.0,0.461,50.0,0.449
5900,99.793,3.422,0.392,3.619,0.0,50.0,0.481,50.0,0.452
6000,99.897,3.424,0.376,3.619,0.0,50.0,0.474,50.0,0.476
6100,99.034,3.414,0.543,3.622,0.271,50.0,0.499,50.0,0.498
6200,99.621,3.41,0.408,3.63,0.056,50.0,0.468,50.0,0.51
6300,99.621,3.411,0.39,3.632,0.005,50.0,0.42,50.0,0.444
6400,99.862,3.414,0.376,3.632,0.002,50.0,0.479,50.0,0.422
6500,99.931,3.416,0.376,3.633,0.0,50.0,0.444,50.0,0.442
6600,99.862,3.418,0.377,3.633,0.0,50.0,0.453,50.0,0.456
6700,99.793,3.421,0.361,3.633,0.0,50.0,0.516,50.0,0.477
6800,99.586,3.424,0.371,3.633,0.0,50.0,0.429,50.0,0.484
6900,99.931,3.426,0.379,3.633,0.0,50.0,0.451,50.0,0.503
7000,99.828,3.428,0.392,3.633,0.0,50.0,0.5,50.0,0.451
7100,99.345,3.417,0.562,3.642,0.246,50.0,0.505,50.0,0.524
7200,99.759,3.411,0.426,3.642,0.069,50.0,0.483,50.0,0.501
7300,99.828,3.411,0.379,3.639,0.003,50.0,0.439,50.0,0.504
7400,99.897,3.413,0.363,3.64,0.0,50.0,0.437,50.0,0.474
7500,99.828,3.415,0.381,3.64,0.0,50.0,0.457,50.0,0.429
7600,99.828,3.417,0.377,3.64,0.0,50.0,0.4,50.0,0.46
7700,99.897,3.419,0.386,3.64,0.0,50.0,0.5,50.0,0.471
7800,99.828,3.421,0.379,3.64,0.0,50.0,0.443,50.0,0.46
7900,99.931,3.423,0.378,3.64,0.0,50.0,0.45,50.0,0.485
8000,99.966,3.425,0.363,3.64,0.0,50.0,0.455,50.0,0.473
8100,98.931,3.418,0.488,3.633,0.225,50.0,0.55,50.0,0.549
8200,99.586,3.414,0.426,3.628,0.041,50.0,0.488,50.0,0.483
8300,99.621,3.414,0.38,3.628,0.01,50.0,0.45,50.0,0.485
8400,99.828,3.416,0.341,3.629,0.0,50.0,0.448,50.0,0.438
8500,99.828,3.418,0.38,3.629,0.0,50.0,0.448,50.0,0.492
8600,99.897,3.419,0.386,3.629,0.0,50.0,0.457,50.0,0.474
8700,99.862,3.421,0.374,3.629,0.0,50.0,0.425,50.0,0.467
8800,99.621,3.423,0.354,3.629,0.0,50.0,0.459,50.0,0.469
8900,99.655,3.425,0.374,3.629,0.0,50.0,0.461,50.0,0.46
9000,99.828,3.426,0.357,3.629,0.0,50.0,0.475,50.0,0.452
9100,98.828,3.418,0.521,3.627,0.23,50.0,0.524,50.0,0.524
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.536,2.722,0.566,3.662,0.284,50.0,0.526,50.0,0.536
200,98.179,2.945,0.538,3.611,0.048,50.0,0.404,50.0,0.4
300,99.107,3.072,0.521,3.586,0.019,50.0,0.429,50.0,0.404
400,99.25,3.134,0.461,3.579,0.005,50.0,0.441,50.0,0.409
500,99.214,3.179,0.421,3.575,0.003,50.0,0.448,50.0,0.387
600,99.429,3.215,0.386,3.574,0.003,50.0,0.429,50.0,0.378
